0,22.174,138.42,-560.6,-652.01,-53.265,436.21
0,53.818,107.57,-529.54,-509.89,-75.263,816.78
0,73.882,162.41,-445.07,-392.98,-343.56,283.55
0,125.48,63.428,-423.04,-163.04,-347.58,268.61
0,18.673,-66.305,-500.76,-639.21,-408.83,186.15
0,29.481,-208.26,-747.21,-742.32,-876.08,-366.2
0,40.648,45.901,-446.94,-581.49,-394.62,-8.1191
0,43.636,85.257,-575.17,-217.85,137.25,653.89
0,-92.442,-245.68,-393.54,-625.36,-277.9,-181.6
0,13.461,142.64,-246.04,-190.39,-373.19,20.95
0,123.48,355.46,-189.28,35.515,348.65,755.09
0,50.43,119.45,-204.8,-175.51,-199.47,184.58
0,-37.53,-158.53,-280.33,-485.95,-288.64,2.8115
0,-5.8824,-183.24,-503.86,-646.24,-709.93,-274.02
0,-19.426,-113.31,-323.24,-456.08,-490.02,-334.76
0,-7.3564,-291.73,-155.26,18.764,-109.01,-53.732
0,6.2693,-214.53,-372.36,-75.111,186.8,592.98
0,120.25,191.15,108.52,82.775,95.212,367.66
0,20.355,161.65,17.117,88.981,7.9575,50.768
0,41.735,483.98,-212.58,-138.96,330.15,742.29
0,-17.998,126.36,-256.21,-483.74,-189.77,77.836
0,-67.199,-275.58,-352.76,-305.66,-418.39,-164
0,19.461,108.89,-501.14,-723.26,-726.3,-779.79
0,-84.42,-284.41,219.73,176.23,-286.89,-52.908
0,-7.4021,-101.02,-307.3,-170.73,-41.167,62.671
0,7.3106,-16.219,-130.51,1.0566,120.04,327.44
0,80.86,-36.516,-185.14,-91.374,-73.919,160.95
0,36.003,-97.399,-210.34,-114.61,7.447,144.86
0,-11.416,-121.36,-330.62,-197.57,-242.09,-237.2
0,7.5645,-182.27,-425.41,-246.99,-190.61,18.856
0,-102.96,-192.17,-215.38,-248.23,-253.7,-205.58
0,42.559,-35.043,-199.88,-83.837,-125.03,40.418
0,9.2878,-330.63,-443.59,-372,-121.4,125.22
0,17.795,-413.9,-104.21,-35.711,-66.007,228.76
0,21.322,-321.83,-168.54,-163.14,479.6,749.94
0,26.033,-512.94,743.41,419.6,-267.64,-774.35
0,-56.515,-239.2,21.138,-8.8536,-369.74,-545.25
0,-58.79,-475.85,-0.59873,-112.23,-661.16,-435.71
0,48.799,-150.46,-608.77,-405.68,277.8,194.25
0,67.946,76.04,-319.26,-93.483,-215.18,-320.95
0,-25.953,-117.23,-431.85,-392.19,145.47,649.46
0,33.55,26.854,-146.3,-55.348,-97.371,292.4
0,52.184,-118.04,-171.12,-143.42,-256.37,244.46
0,111.22,122.81,-220.35,-260.96,-237.02,17.878
0,-64.029,150.86,-384.34,-499.65,-23.017,385.16
0,-99.258,-274.04,-302.4,-491.14,-1037.6,-718.8
0,-66.701,2.0657,-308.95,-741.72,-455.81,-22.464
0,-45.713,-193.93,-374.78,-15.22,71.054,725.55
0,-69.436,-13.142,-278.49,-346.59,-197.07,-312.36
0,23.303,-12.342,-137.16,-76.833,-214.21,-18.123
0,-0.20836,65.19,-178.35,-150.72,-241.57,-123.46
0,60.795,-29.288,-75.432,100.57,48.094,165.54
0,-71.814,-196.9,153.78,68.295,-17.675,-57.525
0,-15.72,-57.002,-339.27,-397.7,29.219,228.1
0,27.106,37.522,-248.04,-286.5,-291.18,-328.19
0,43.785,26.291,-64.147,34.912,-52.552,44.501
0,-20.264,-173.46,-290.3,-239.59,-201.48,474
0,55.02,-70.635,53.405,-76.774,-310.45,67.2
0,60.47,-71.931,-48.985,-41.23,-302.44,-79.048
0,132.99,87.101,5.2186,24.412,-217.05,-59.917
0,31.454,-7.0832,-207.99,-131.32,-194.79,182.75
0,60.975,-157.49,-158.8,-201.41,-254.2,175.74
0,-0.83348,-306.53,-177.15,-120.08,-246.58,-18.951
0,-22.347,-216.15,-115.5,-171.85,-303.28,-146.57
0,-171.19,-143.68,-202.43,-359.05,-230.07,-98.861
0,210.84,208.19,-229.69,-150.46,-151.83,-86.733
0,243.51,378.96,-70.702,-119.79,83.202,205.86
0,263.44,274.09,7.429,-19.626,51.827,349.06
0,72.29,-29.031,-268.65,-195.93,-341.11,-289.51
0,-22.931,71.635,-445.62,-583.05,-268,38.443
0,-38.559,-28.934,-353.81,-388.71,-369.08,-181.49
0,18.561,18.252,-222.58,-263.29,-260.17,13.065
0,-21.872,-341.73,-31.012,-82.056,-152.26,-28.385
0,14.664,-139.81,-181.44,-80.001,-332.2,-370.24
0,-64.3,-484.03,-254.21,-189.38,-85.789,-429.63
0,-63.133,-374.77,-175.35,-247.65,-130.64,216.44
0,-60.714,-119.68,-427.19,-674.42,-87.575,-90.038
0,-16.86,-476.06,-238.44,-412.41,-242.83,103.71
0,-70.813,-502.1,-467.43,-476.62,-104.65,-45.669
0,31.089,-422.45,-36.404,181.65,-125.95,-9.3878
0,-27.973,-181.62,-422.49,-93.925,94.962,1011.6
0,227.79,502.21,-359.28,130.87,738.65,1589.8
0,124.65,204.22,-599.96,-103.97,660.44,1897.3
0,60.228,102.41,-120.49,18.038,-295.17,94.318
0,50.968,-218.75,-725.64,-397,-347.77,574.49
0,-446.86,-388,-861.15,-882.01,-1581,-1426.9
0,6.4457,-128.58,-693.77,-352.02,-82.441,91.779
0,-24.638,-266.91,-357.9,-225.16,-866.55,-658.39
0,-15.231,-174.63,-268.71,38.612,-248.21,207.95
0,38.045,156.21,-190.08,-153.42,-223.11,-23.326
0,20.437,168.52,-192.06,-147.15,-76.484,17.596
0,0.51381,75.221,-225.93,-297.7,-261.48,-7.3212
0,9.2543,-23.483,-335.14,-557.19,-795.74,-477.5
0,-59.142,-44.24,-321.62,-427.45,-328.93,-56.753
0,-26.13,-35.651,-81.596,-225.32,-693.24,-798.94
0,-2.8208,262.65,-188.73,-209.61,261.22,872.35
0,33.779,-39.584,-481.01,-339.02,-504.65,-28.061
0,77.738,97.006,-378.47,-211.89,-139.46,164.71
0,97.302,69.945,-354.42,-88.946,-8.6938,172.32
0,44.547,-44.437,-314.85,-57.419,-119.92,28.357
0,89.088,141.91,-403.48,-304.48,-344.68,-229.8
0,-12.413,-101.32,-532.5,-373.65,-416.94,-103.85
0,-52.956,-114.1,-320.38,-374.9,-402.61,-378.34
0,126.43,106.31,-197.23,146.29,190.53,824.1
0,8.511,-274.7,-382.92,-126.79,-72.548,323.1
0,238.97,-64.783,-113.18,135.28,-94.943,413.88
0,-10.925,-299.78,-215.59,-146.67,-138.34,54.935
0,-18.89,-213.05,-98.142,-69.234,-49.795,180.91
0,-93.233,-231.38,-308.51,-367.96,-146.67,244.84
0,-60.286,-252.49,-530.68,-710.06,-516.32,-208.45
0,-66.556,-301.36,-373.31,-414.4,-529.33,-215.89
0,21.604,-334.08,-206.09,186.87,-71.204,203.28
0,-45.473,-186.61,-436.8,-488.07,-125.48,-50.658
0,58.085,-89.778,-7.6917,-104.76,-275.32,-108.8
0,65.085,100.11,-454.75,-161.43,52.377,136.59
0,33.343,-178.57,-171.23,-263.76,-100.64,2.6065
0,69.128,80.141,-148.63,69.67,465.76,514.34
0,39.369,93.535,-532.65,-570.89,-252.98,-43.565
0,22.174,30.765,-596.31,-506.05,-48.162,259.95
0,36.724,-149.72,-341.72,-374.36,-707.77,-858.47
0,-41.341,-215.18,-108.16,0.41173,25.757,-21.954
0,170.14,-126.46,-134.94,214.73,-67.461,313.06
0,38.734,-103.38,-273,-68.586,-271.49,-209.28
0,-22.974,-103.72,46.437,31.464,-10.43,51.062
0,19.41,-57.657,-226.49,-45.505,114.91,450.08
0,-21.933,-287.03,-460.68,-502.03,-302.71,-160.37
0,-155.64,-762.9,82.896,-213.18,-667.66,-746.72
0,-99.171,-175.15,-4.6845,-225.59,189.25,530.37
0,-148.65,-523.9,-183.69,74.348,-353.85,-264.7
0,-47.906,-216.31,-294.33,-139.95,-117.56,158.56
0,79.396,-220.64,-117.54,-57.197,17.259,70.085
0,-24.729,-345.86,-74.387,69.165,-98.527,100.26
0,-118.45,-372.54,-262.06,-167.55,-380.21,-570.71
0,-159.98,-493.15,-581.97,-372.8,-310.82,13.359
0,-92.743,-348.36,-446.5,-156.77,-383.08,-152.74
0,-60.896,-305.08,-136.91,-113.67,19.636,14.851
0,-4.2188,14.147,-280.2,-350.55,-292.37,-377.52
0,97.748,139.84,-147.53,-95.882,107.82,387.48
0,28.313,25.582,-214.17,-141.42,-2.7558,69.828
0,116.29,170.29,-389.09,-378.92,-109.49,303.72
0,39.29,-50.456,-295.18,-196.3,-88.658,212.02
0,55.706,29.26,-344.64,-459.06,-422.34,-249.61
0,35.064,211.98,-559.05,-588.03,-211.06,20.447
0,40.52,118.68,-528.59,-465.76,-237,-42.151
0,-92.467,-238.37,-161.5,-271.76,-257.55,221.65
0,18.78,-288.85,168.88,-95.396,-160.46,-413.8
0,-17.353,-124.4,-92.048,-244.51,8.7153,68.082
0,18.896,-217.19,-211.3,-431.6,-518.6,-378.27
0,-49.847,33.682,-325.44,-535.25,70.298,436.58
0,-36.607,-22.015,-389.96,-636.87,-452.71,-1.862
0,-76.779,-64.661,-285.42,-500.76,-42.952,258.38
0,-13.218,-247.28,-80.468,-11.655,199.19,324
0,-121.36,-532.83,-369.34,-541.4,-684.33,-470.45
0,-15.031,51.567,-126.55,-199.78,-20.504,333.23
0,18.658,-34.957,-123.8,-77.109,-185.33,113.23
0,32.549,-89.342,-198.3,-214.78,-122.75,270.42
0,-60.944,-269.68,-256.83,-133.91,-502.19,139.45
0,-110.01,-303.77,-327.4,-402.18,-252.29,-93.699
0,-106.83,-82.28,-347.07,-334.64,-813.78,-347.61
0,-24.519,8.2458,-346.11,-377.97,135.45,158.93
0,-124.06,-99.126,-419.42,-505.02,-172.64,239.76
0,95.095,154.86,16.923,33.051,-69.26,-212.33
0,28.976,-26.995,-163.37,-24.103,-244.07,-339.45
0,-2.2008,176.29,-199.12,-331.77,81.9,110.83
0,-43.459,-262.33,-85.956,21.324,-107.3,-17.04
0,-40.87,-135.24,-471.71,-608.36,-339.38,-267.53
0,-44.601,-65.669,-420.41,-415.15,-440.38,-420.41
0,64.302,-226.81,-173.66,90.928,71.187,259.44
0,27.671,430.77,-737.07,-427.09,-527.33,193.36
0,150.85,542.43,-550.44,-275.72,-199.84,381.75
0,124.14,351.74,-284.74,-14.662,-102.43,430.12
0,99.381,363.54,-417.65,-91.144,-216.32,299.06
0,37.376,219.34,-382.83,-235.76,-564.36,-233.77
0,28.066,251.32,-746.15,-480.54,-687,-23.447
0,1.7981,301.71,-709.32,-341.62,-1021.1,-647.53
0,95.984,436.84,-553.57,-122.15,156.27,1105.3
0,-127.91,-208.3,-389.98,-378.77,21.33,205.57
0,20.032,-33.746,-366.24,-212.38,80.75,389.22
0,26.222,18.046,-335.84,-94.969,332.9,472.16
0,30.18,-78.397,-153.02,-119.51,177.66,433
0,-135.96,-281.4,9.4331,-0.28412,-10.835,185.57
0,-37.303,-285.98,-322.05,-312.08,-322.61,-188.48
0,-74.174,-341.86,-292.42,-445.29,-633.26,-812.07
0,23.195,-230.31,48.325,-60.467,-162.24,-288.82
0,-85.301,-277.19,-309.7,-407.18,-211.46,-272.54
0,-25.224,-170.34,-329.94,-308.18,255.46,526.65
0,52.072,-89.569,-215.55,-159.3,54.969,541.22
0,42.356,-380.66,47.575,-29.26,-210,-316.23
0,-68.66,-316.78,-555.51,-412.14,-121.86,139.4
0,-77.546,-212.25,-740.28,-743.68,-462.14,-600.33
0,-94.931,-388.03,-636.63,-508.7,-655.81,-156.5
0,23.077,-236.39,-547.55,-252.72,-274.71,-115.92
0,-140.32,-497.9,-264.62,-180.37,-355.63,-290.87
0,-30.874,-429,-94.511,18.346,150.63,354.6
0,-35.816,-362.11,58.511,86.399,-615.28,-812.08
0,-28.76,-570.65,-32.941,162.32,-212.54,-100.85
0,-97.4,-333.5,-58.547,91.759,230.64,43.028
0,-102.47,-292.7,-208.86,-253.39,-371.39,-281.46
0,-138.48,-648.81,-172.68,-33.979,-603.45,-755.07
0,-94.889,-354.07,-73.247,345.87,483.39,449.48
0,131.17,47.27,-241.97,-338.2,-121.88,728.09
0,96.377,454.29,-185.63,-56.933,-496.42,42.88
0,163.1,253.8,-126.87,-99.211,-67.701,180.89
0,148.44,463.99,-30.722,-21.193,50.22,473.74
0,132.09,775.79,-249.09,-207.65,151.7,746.81
0,-50.73,-266.68,-123.9,-407.21,-958.24,-958.97
0,-43.423,116.89,-332.97,-369.62,-253.16,-91.126
0,24.234,107.11,-466.3,-61.832,-220.14,-34.961
0,5.5134,-381.51,-148.51,-57.69,-240.31,41.877
0,15.113,-110.94,-69.427,-60.664,-258.84,-121.2
0,-25.858,-142.24,-161.88,-183.96,-193.98,366.33
0,-1.8827,-44.899,62.013,23.964,-368.36,43.267
0,10.681,-176.25,-137.29,-265.29,-659.59,-232.01
0,-33.742,-164.62,-395.96,-375.05,-282.18,-146.29
0,-70.319,-167.07,-334.76,-181.74,-755.01,-678.38
0,56.823,-125.34,-157.92,43.592,555.66,654.45
